Date,Price,Open,High,Low,Volume
2018-08-31,34848.45,35086.67,35086.67,34113.89,384.89
2018-08-30,35086.67,35354.26,35400.04,34942.23,284.59
2018-08-29,35358.94,35516.21,35560.31,35358.94,345.05
2018-08-28,35516.21,35311.36,35516.21,35309.85,339.68
2018-08-27,35311.36,35426.17,35499.66,34643.3,178.81
2018-08-24,35426.17,35206.16,35679.05,35199.87,527.74
2018-08-23,35206.16,34663.48,35206.16,34481.47,220.71
2018-08-20,35341.9,35266.29,35425.17,34900.34,220.50
2018-08-17,35266.29,34618.43,35469.05,34579.35,244.32
2018-08-16,34618.43,35069.34,35069.34,34603.07,237.81
2018-08-15,35069.34,35288.23,35300.21,35061.28,209.52
2018-08-14,35288.23,35410.61,35434.6,35156.29,164.51
2018-08-13,35410.61,35446.47,35474.15,35351.76,160.42
2018-10-08,35446.47,36232.66,36232.66,35435.28,192.99
2018-09-08,36232.66,36299.82,36366.26,36153.15,188.26
2018-08-08,36299.82,36333.8,36336.04,36295.55,113.93
2018-07-08,36333.8,36479.42,36491.19,36321.5,248.01
2018-06-08,36479.42,36499.67,36620.48,36399.42,182.28
2018-03-08,36499.67,36688.91,36750.29,36478.1,266.20
2018-02-08,36688.91,36612.83,36708.03,36510.88,225.81
2018-01-08,36612.83,37017.78,37023.18,36573.19,240.02
2018-07-31,37017.78,36937.73,37017.78,36713.99,244.95
2018-07-30,36946.18,36636.97,36946.18,36636.97,319.40
2018-07-27,36636.97,36427.22,36643.4,36427.22,311.35
2018-07-26,36427.22,36346.8,36678.29,36316.3,171.00
2018-07-25,36346.8,36455.24,36474.12,36339.41,329.84
2018-07-24,36455.24,36711.96,36711.96,36446.4,378.69
2018-07-23,36711.96,36603.44,36713.06,36603.44,225.91
2018-07-20,36603.44,36474.39,36652.19,36360.83,679.82
2018-07-19,36470.05,36748.18,36906.22,36420.72,296.35
2018-07-18,36748.18,36963.7,36963.7,36608.11,181.15
2018-07-17,36963.7,37266.86,37281.34,36949.3,203.56
2018-07-16,37266.86,37392.77,37392.77,37215.81,303.48
2018-07-13,37392.77,37226.44,37396.67,37182.19,212.15
2018-12-07,37226.44,37253.25,37253.25,37075.09,262.97
2018-11-07,37253.25,37421.01,37431.58,37233.82,285.11
2018-10-07,37421.01,37647.93,37647.93,37422.84,211.63
2018-09-07,37647.93,37625.59,37715.3,37615.49,151.20
2018-06-07,37625.59,37743.22,37826.28,37612.36,170.87
2018-05-07,37743.22,37499.07,37743.22,37451.08,497.11
2018-04-07,37499.07,37605.12,37611.68,37445.76,381.80
2018-03-07,37605.12,37946.92,37946.92,37601.79,254.77
2018-02-07,37946.92,38278.55,38322.94,37946.92,244.46
2018-06-29,38278.55,37733.44,38291.55,37733.44,469.34
2018-06-28,37733.44,37963.93,37977.25,37708.5,414.93
2018-06-27,37963.93,37988.54,38030.63,37908.64,372.24
2018-06-26,37988.54,37992.12,38040.1,37929.64,258.71
2018-06-25,37992.12,37862.53,38003.18,37690.01,207.41
2018-06-22,37862.53,38152.6,38197.65,37852.38,167.22
2018-06-21,38152.6,38605.07,38606.97,38093.16,271.40
2018-06-20,38605.07,38664.15,38670.95,38533.66,267.76
2018-06-19,38664.15,38928.02,38928.02,38616.91,390.47
2018-06-14,38928.02,39031.72,39068.49,38407.08,335.71
2018-06-13,39031.72,39167.04,39261.6,39031.72,456.49
2018-12-06,39167.04,38844.32,39425.61,38843.04,341.48
2018-11-06,38845.31,38669.23,38856.06,38649.41,603.17
2018-08-06,38669.23,39042.11,39088.69,38636.0,210.03
2018-07-06,39042.11,38435.29,39042.39,38435.29,492.04
2018-06-06,38435.29,37854.92,38463.54,37854.92,393.12
2018-05-06,37854.92,36947.1,37854.92,36947.1,339.65
2018-04-06,36947.1,36816.29,36950.98,36676.15,314.33
2018-01-06,36816.29,38104.54,38148.45,36677.07,516.81
2018-05-31,38104.54,38606.41,38791.52,37998.17,476.20
2018-05-30,39695.16,39028.51,39177.53,38603.32,342.05
2018-05-28,39028.51,39323.62,39323.62,38910.82,222.29
2018-05-25,39323.62,39723.85,39908.11,39213.98,295.99
2018-05-24,39723.85,40150.55,40150.55,39723.85,256.43
2018-05-23,40150.55,40249.29,40254.91,40116.27,266.70
2018-05-22,40249.29,40425.07,40461.69,40245.32,280.06
2018-05-21,40425.07,40472.45,40476.61,40383.19,271.27
2018-05-18,40472.45,40651.41,40675.7,40444.17,350.55
2018-05-17,40651.41,40992.97,41003.76,40675.89,424.37
2018-05-16,40992.97,40615.42,41027.28,40531.9,259.48
2018-05-15,40615.42,40677.61,40723.49,40565.66,203.36
2018-05-14,40677.61,41022.31,41029.79,40667.46,218.76
2018-11-05,41022.31,40914.94,41189.28,40913.85,214.58
2018-10-05,40914.94,41080.12,41086.2,40872.96,244.92
2018-09-05,41080.12,41156.37,41160.18,40904.83,341.06
2018-08-05,41155.8,41172.82,41642.33,41110.44,563.62
2018-07-05,41172.82,41218.72,41233.42,41031.15,221.38
2018-04-05,41218.72,41107.81,41236.79,41107.81,283.57
2018-03-05,41107.81,41306.02,41307.05,40944.36,320.39
2018-02-05,41306.02,41268.01,41396.91,41154.78,276.17
2018-04-30,41268.01,41244.89,41279.95,41146.48,450.53
2018-04-27,41244.89,40777.67,41247.2,40761.74,319.34
2018-04-26,40752.83,40755.73,40798.01,40727.26,378.19
2018-04-25,40755.73,40801.04,40926.72,40589.6,350.39
2018-04-24,40802.78,40763.93,40970.31,40757.19,246.58
2018-04-23,40763.93,40814.89,40832.34,40579.54,309.41
2018-04-20,40814.89,40874.09,40893.97,40735.76,242.06
2018-04-19,40874.09,40772.26,40937.09,40724.76,740.36
2018-04-18,40772.26,40788.68,40861.04,40492.26,230.17
2018-04-17,40788.68,40533.37,40862.01,40409.9,1600.0
2018-04-16,40533.37,40932.18,41014.67,40888.23,192.49
2018-04-13,40808.48,40808.48,40961.2,40426.93,167.13
2018-12-04,40808.48,40846.24,40882.71,40622.43,205.29
2018-11-04,40846.24,40499.04,40849.15,40444.54,367.20
2018-10-04,40499.04,40429.18,40499.04,40206.1,388.27
2018-09-04,40429.18,40841.14,40848.41,40429.18,287.04
2018-06-04,40841.14,40875.69,41001.17,40814.68,501.96
2018-05-04,40875.69,40749.86,40945.75,40684.52,495.64
2018-04-04,40749.86,40854.54,40855.83,40512.37,401.41
2018-03-04,40855.64,41504.51,41615.41,40795.66,364.76
2018-03-29,41504.51,40822.83,41526.24,40681.31,270.60
2018-03-28,40802.08,41243.24,41280.46,40751.4,535.03
2018-03-27,41243.24,41454.3,41466.48,41232.61,352.89
2018-03-26,41454.3,41472.1,41662.4,41454.3,379.88
2018-03-23,41472.1,41633.79,41960.37,41469.28,560.12
2018-03-22,41633.79,41495.43,41640.04,41370.69,542.27
2018-03-21,41495.43,41686.36,41693.11,41235.34,488.74
2018-03-20,41686.36,41832.63,41860.34,41614.2,398.20
2018-03-19,41832.63,41926.99,41926.99,41664.77,326.86
2018-03-16,41935.93,42185.38,42185.38,41741.34,426.58
2018-03-15,42185.38,42839.49,42889.64,42039.57,404.05
2018-03-14,42839.52,43073.42,43073.42,42669.83,372.67
2018-03-13,43073.45,43056.51,43081.56,42801.0,407.78
2018-12-03,43056.51,43167.87,43228.94,42943.34,431.23
2018-09-03,43167.86,43090.55,43290.23,43079.16,1530.0
2018-08-03,43090.55,42952.7,43092.63,42777.92,266.00
2018-07-03,42952.7,43609.77,43870.09,42939.13,270.32
2018-06-03,43609.77,43513.93,43611.76,42912.56,445.50
2018-05-03,43513.93,42876.23,44062.47,42876.23,251.87
2018-02-03,42876.23,42843.38,42934.03,42705.63,403.13
2018-01-03,42843.38,43330.54,43366.21,42628.49,371.25
2018-02-28,43330.54,42299.56,43389.51,42098.01,571.57
2018-02-27,42299.56,42579.48,42588.34,42231.43,438.65
2018-02-26,42579.48,42570.89,42671.04,42514.17,384.86
2018-02-23,42570.89,42258.78,42580.14,42214.42,308.43
2018-02-22,42258.78,42158.32,42292.85,42158.32,342.07
2018-02-21,42158.32,42148.4,42241.04,42061.98,570.26
2018-02-20,42148.4,41987.74,42265.53,41497.82,510.28
2018-02-19,41988.18,42638.83,42712.65,41988.18,287.17
2018-02-16,42638.83,42604.4,42751.47,42454.63,616.59
2018-02-15,42604.4,42171.8,42604.4,42171.8,615.13
2018-02-14,42171.8,41708.15,42207.86,41657.35,520.74
2018-02-13,41708.15,42735.32,42735.32,41614.1,470.52
2018-12-02,42737.89,43127.92,43198.0,42080.55,517.44
2018-09-02,43127.92,43326.89,43672.55,42790.79,552.39
2018-08-02,43326.89,43538.16,43616.14,43261.66,2140.0
2018-07-02,43538.16,43877.3,43921.17,43534.71,508.30
2018-06-02,43877.3,44261.72,44262.49,43770.46,717.15
2018-05-02,44261.72,44639.99,44663.91,44046.48,426.87
2018-02-02,44639.99,44460.18,44684.38,44460.18,524.94
2018-01-02,44460.18,44378.8,44484.04,44155.38,630.52
2018-01-31,44343.65,44493.79,44512.37,43946.1,651.90
2018-01-30,44493.79,44306.48,44493.79,43986.69,876.98
2018-01-29,44306.48,43773.76,44306.48,43773.76,573.35
2018-01-26,43773.76,43529.06,44155.98,43529.06,944.86
2018-01-25,43529.06,43963.4,43995.68,43106.26,500.85
2018-01-24,43963.4,44389.85,44389.85,43092.87,536.43
2018-01-23,44389.85,44912.53,44937.83,43720.59,737.86
2018-01-22,44912.53,45092.83,45321.82,44748.24,2130.0
2018-01-19,45092.83,44848.74,45103.96,44377.62,1340.0
2018-01-18,44848.74,44885.24,45162.64,44188.72,1340.0
2018-01-17,44885.24,44054.72,44901.01,43956.76,960.68
2018-01-16,44054.72,43119.0,44055.68,43119.0,635.40
2018-01-15,43119.0,42898.9,43119.44,42262.82,730.56
2018-12-01,42898.9,43041.54,43670.57,42636.87,1390.0
2018-11-01,43041.54,41816.11,43269.41,41813.37,1160.0
2018-10-01,41816.11,40366.22,41816.11,40366.22,1090.0
2018-09-01,40362.97,39849.65,40485.54,39688.04,770.89
2018-08-01,39849.65,38923.26,39851.45,38908.12,604.53
2018-05-01,38923.26,38676.12,39113.68,38676.12,753.29
2018-04-01,38676.12,38187.28,38848.31,38182.94,825.13
2018-03-01,38187.28,38264.79,38579.51,38187.28,580.71
2018-02-01,38264.79,38243.19,38268.82,37646.88,248.48
2017-12-29,38243.19,37990.74,38243.19,37990.74,536.85
2017-12-28,37990.74,37889.57,37991.55,37862.35,322.31
2017-12-27,37889.57,38522.14,38547.98,37889.57,416.99
2017-12-22,38522.14,38350.64,38522.14,38323.15,204.47
2017-12-21,38350.64,37933.86,38350.64,37790.07,429.38
2017-12-20,37933.86,37783.76,37933.86,37661.17,207.80
2017-12-19,37783.76,37957.96,37960.62,37783.76,649.58
2017-12-18,37957.96,38436.08,38486.26,37871.65,202.00
2017-12-15,38436.08,37933.7,38436.08,37794.83,425.26
2017-12-14,37933.7,38534.64,38539.91,37840.14,289.26
2017-12-13,38534.64,38924.63,38945.09,38514.43,323.94
2017-12-12,38924.63,38913.99,39104.09,38836.25,462.67
2017-11-12,38913.99,39257.53,39292.21,38891.25,350.58
2017-08-12,39257.53,39534.14,39656.53,39231.97,530.06
2017-07-12,39534.14,39075.3,39623.52,39075.3,1060.0
2017-06-12,39075.3,38494.43,39111.28,38494.43,703.64
2017-05-12,38494.43,37974.58,38515.91,37970.44,522.30
2017-04-12,37974.58,37944.6,38023.27,37913.99,500.19
2017-11-30,37944.6,37709.2,38057.71,37709.2,495.32
2017-11-29,37709.2,37503.73,37716.14,37466.5,441.81
2017-11-28,37503.73,37250.78,37541.88,37212.61,1100.0
2017-11-27,37250.78,37365.91,37393.29,37269.55,942.72
2017-11-24,37365.91,36688.75,37374.88,36677.42,870.58
2017-11-23,36688.75,36608.76,36984.36,36592.26,513.80
2017-11-22,36608.76,36600.07,36693.59,36563.48,261.88
2017-11-21,36600.07,36792.6,36864.64,36579.63,257.93
2017-11-20,36792.6,36703.58,36800.85,36599.99,208.71
2017-11-17,36703.58,36634.89,36766.24,36615.55,1830.0
2017-11-16,36634.89,36617.45,36679.93,36541.9,217.75
2017-11-15,36617.45,36617.45,36617.45,36617.45,254.81
2017-11-14,36953.41,37312.28,37345.7,36996.54,254.81
2017-11-13,37312.28,37120.28,37314.36,36843.04,207.77
2017-10-11,37120.28,37051.54,37121.51,36963.86,175.27
2017-09-11,37051.54,37138.97,37156.28,36932.48,175.75
2017-08-11,37138.97,37013.57,37138.97,36965.05,193.47
2017-07-11,37013.57,36930.83,37063.04,36907.07,305.17
2017-06-11,36930.83,36939.59,37014.89,36910.49,466.52
2017-03-11,36939.59,36877.15,37009.46,36834.34,361.05
2017-02-11,36877.15,36887.2,36912.54,36682.4,318.15
2017-01-11,36887.2,36680.29,36888.04,36427.31,249.35
2017-10-31,36680.29,36484.3,36681.46,36144.63,259.08
2017-10-30,36484.3,36462.26,36484.3,36203.89,174.53
2017-10-27,36462.26,36517.48,36530.55,36310.2,250.88
2017-10-26,36517.48,36622.85,36640.07,36438.6,356.72
2017-10-25,36622.85,36531.62,36754.39,36531.62,333.00
2017-10-24,36531.62,36411.73,36551.39,36406.89,199.86
2017-10-23,36411.73,36587.31,36596.66,35825.05,253.54
2017-10-20,36587.31,36645.65,36683.58,36583.21,106.54
2017-10-19,36645.65,36641.52,36663.33,36611.37,140.87
2017-10-18,36641.52,36669.61,36702.17,36634.01,198.63
2017-10-17,36669.61,36970.81,36970.81,36668.42,211.87
2017-10-16,36970.81,36848.17,37041.52,36833.89,214.96
2017-10-13,36848.17,36732.24,36868.25,36731.09,159.61
2017-12-10,36732.24,36652.99,36732.24,36619.78,443.68
2017-11-10,36652.82,36776.6,36776.6,36620.52,336.38
2017-10-10,36776.6,36831.93,36846.77,36747.68,353.19
2017-09-10,36831.93,36321.81,36888.73,36320.29,262.16
2017-06-10,36320.98,35773.69,36350.14,35772.7,367.07
2017-05-10,35773.98,35358.57,35773.98,35155.08,296.82
2017-04-10,35358.57,35306.09,35500.23,35272.84,174.07
2017-03-10,35306.09,35439.98,35475.59,35262.26,634.33
2017-09-29,35439.98,35430.3,35469.12,35350.17,235.82
2017-09-28,35429.31,35103.4,35433.52,34847.79,337.35
2017-09-27,35103.4,34951.27,35170.7,34653.22,136.40
2017-09-26,34951.27,35358.73,35420.53,34876.87,298.53
2017-09-25,35361.52,35488.81,35488.81,35246.52,107.15
2017-09-22,35488.81,35188.97,35490.84,35187.24,192.20
2017-09-21,35188.97,35207.89,35411.85,35128.03,429.22
2017-09-20,35207.89,34846.82,35207.89,34729.78,137.34
2017-09-19,34846.82,34873.07,34883.22,34734.21,174.66
2017-09-18,34873.07,35005.57,35105.67,34744.96,162.73
2017-09-15,35005.57,35659.72,35676.51,34976.5,160.14
2017-09-14,35660.04,35464.34,35713.91,35448.01,128.31
2017-09-13,35464.34,35397.52,35464.34,35221.27,119.89
2017-12-09,35397.52,35664.94,35665.61,35364.73,373.49
2017-11-09,35664.94,35957.24,36030.89,35621.0,114.72
2017-08-09,35953.44,36112.37,36175.23,35901.02,152.47
2017-07-09,36112.37,35605.3,36141.7,35559.76,222.67
2017-06-09,35609.07,35403.92,35745.7,35348.94,281.84
2017-05-09,35403.92,35504.62,35521.1,35326.19,59.50
2017-08-31,35504.62,35629.13,35629.97,35417.16,202.37
2017-08-30,35629.13,36166.16,36169.04,35515.11,239.91
2017-08-29,36165.93,36317.31,36320.58,35747.97,144.45
2017-08-28,36317.31,36646.46,36651.25,36241.81,348.11
2017-08-25,36646.46,36575.86,36648.59,36491.93,422.45
2017-08-24,36575.86,37063.41,37063.47,36538.95,238.16
2017-08-23,37059.21,36962.48,37088.44,36886.32,264.28
2017-08-22,36962.48,36584.44,37074.42,36572.06,144.31
2017-08-21,36584.44,36920.56,37050.0,36550.28,368.38
2017-08-18,36920.56,36316.58,36923.71,36267.39,236.62
2017-08-17,36316.58,36102.38,36364.81,35871.31,225.14
2017-08-16,36102.38,37096.6,37097.26,36008.56,224.77
2017-08-15,37096.6,37950.96,37954.43,37007.13,391.63
2017-08-14,37950.96,38198.6,38241.67,37949.49,316.11
2017-11-08,38198.6,38102.85,38227.1,38102.85,353.64
2017-10-08,38102.85,38144.02,38185.32,37944.91,362.67
2017-09-08,38144.02,37999.56,38186.79,37961.43,328.65
2017-08-08,37999.56,37525.38,38005.8,37451.09,218.21
2017-07-08,37525.38,37425.15,37584.48,37292.56,254.48
2017-04-08,37425.15,37135.23,37476.69,37096.68,515.48
2017-03-08,37135.23,36905.06,37135.67,36901.21,279.15
2017-02-08,36905.06,36720.62,36905.06,36252.17,251.01
2017-01-08,36720.62,35847.75,36728.33,35444.0,433.55
2017-07-31,35847.75,36881.74,36933.43,35793.63,490.16
2017-07-28,36864.71,37245.17,37655.46,36506.35,525.52
2017-07-27,37245.17,36740.77,37258.33,36704.65,542.80
2017-07-26,36740.77,35533.0,36794.22,35504.88,335.33
2017-07-25,35533.0,34652.52,35597.13,34652.52,513.44
2017-07-24,34652.52,34020.37,34685.4,33999.14,293.75
2017-07-21,34020.37,33695.83,34045.15,33692.29,378.19
2017-07-20,33695.83,33514.93,33702.61,33435.98,191.43
2017-07-19,33514.93,33436.61,33658.67,33436.61,331.43
2017-07-18,33436.61,33301.43,33436.61,33222.98,323.54
2017-07-17,33301.43,33261.66,33373.36,33052.13,322.81
2017-07-14,33261.66,33246.91,33301.53,33183.36,311.61
2017-07-13,33246.91,32981.63,33257.19,32981.29,288.86
2017-12-07,32981.63,32827.98,32981.63,32812.72,270.86
2017-11-07,32827.98,32614.6,32910.31,32546.08,218.76
2017-10-07,32620.84,32459.37,32644.88,32432.59,182.07
2017-07-07,32459.17,32354.78,32459.17,32219.72,212.38
2017-06-07,32354.78,32302.32,32354.78,32149.69,168.51
2017-05-07,32302.32,32410.2,32411.7,32210.2,311.38
2017-04-07,32410.2,32769.8,32770.59,32406.84,206.18
2017-03-07,32769.83,33117.48,33132.44,32748.6,162.34
2017-06-30,33117.48,33269.84,33275.64,32758.94,345.54
2017-06-29,33269.84,32657.3,33269.84,32657.3,431.16
2017-06-28,32657.3,32122.14,32662.34,32065.66,386.24
2017-06-23,32122.14,32928.04,32952.38,32102.86,417.53
2017-06-22,32928.44,33482.61,33501.68,32450.3,509.61
2017-06-21,33477.89,34381.7,34384.7,33397.48,508.61
2017-06-20,34375.6,34134.67,34375.6,33689.78,392.27
2017-06-19,34135.1,33810.96,34146.51,33810.96,482.52
2017-06-16,33810.56,33797.84,33863.69,33567.76,493.24
2017-06-15,33797.84,33598.2,33983.89,33494.29,573.60
2017-06-14,33598.2,33141.85,33602.39,33091.26,759.05
2017-06-13,33141.85,33235.28,33257.6,33095.9,408.72
2017-12-06,33236.7,33276.68,33445.99,32962.16,501.08
2017-09-06,33276.68,32937.98,33280.18,32937.98,686.30
2017-08-06,32937.98,32686.72,33119.12,32686.72,528.14
2017-07-06,32686.72,32200.38,32686.72,31624.16,497.11
2017-06-06,32200.38,32578.38,32751.69,31978.1,744.88
2017-05-06,32578.38,31371.63,32666.13,31371.63,640.44
2017-02-06,31371.63,30314.14,31373.98,30314.14,708.41
2017-01-06,30314.14,29498.31,30314.14,29498.31,434.43
2017-05-31,29498.31,29276.59,29534.11,28959.58,343.19
2017-05-30,29281.04,29065.86,29512.26,29065.86,832.52
2017-05-26,29064.52,28467.61,29102.03,28467.61,725.53
2017-05-25,28467.61,28286.43,28514.31,28245.88,418.94
2017-05-24,28286.43,28093.3,28329.03,28093.3,311.28
2017-05-23,28093.3,28078.3,28209.79,28047.66,212.69
2017-05-22,28078.3,28113.38,28228.45,28036.4,208.34
2017-05-19,28113.44,28101.63,28154.52,27994.01,305.97
2017-05-18,28101.63,27900.44,28129.64,27863.23,353.14
2017-05-17,27900.44,27609.67,27901.29,27609.51,371.46
2017-05-16,27609.67,27513.69,27615.28,27277.1,569.18
2017-05-15,27513.69,28192.46,28227.09,27492.41,670.96
2017-12-05,28192.46,28423.7,28873.44,28190.38,1060.0
2017-11-05,28423.7,27546.68,28608.94,27546.68,801.07
2017-10-05,27546.68,26756.21,27722.48,26707.37,584.12
2017-09-05,26756.21,26418.33,26772.21,26411.03,539.21
2017-08-05,26419.17,26235.63,26428.42,26175.1,267.64
2017-05-05,26235.63,26166.8,26256.35,26124.81,442.83
2017-04-05,26166.8,26116.79,26166.8,25998.22,255.60
2017-03-05,26117.15,25965.18,26122.02,25963.28,264.49
2017-02-05,25965.18,25758.51,25977.23,25751.57,191.02
2017-04-28,25767.26,25753.0,25893.91,25639.34,366.47
2017-04-27,25753.0,25620.94,25804.14,25618.26,360.01
2017-04-26,25620.94,25818.87,25903.52,25611.8,255.70
2017-04-25,25818.87,25747.05,25857.1,25745.47,127.42
2017-04-24,25747.05,25189.37,25785.63,25159.24,211.76
2017-04-21,25189.37,25282.75,25318.02,25177.28,171.60
2017-04-20,25288.11,25331.77,25342.03,25245.51,147.89
2017-04-19,25331.77,25207.07,25331.77,25181.14,232.30
2017-04-18,25218.12,25510.17,25510.17,25213.8,246.09
2017-04-13,25510.01,25496.82,25530.34,25438.52,349.28
2017-12-04,25496.71,25478.06,25514.28,25441.66,247.66
2017-11-04,25478.06,25626.37,25637.96,25468.88,402.67
2017-10-04,25626.37,25746.52,25749.87,25575.33,191.83
2017-07-04,25746.52,25755.18,25818.98,25656.23,107.94
2017-06-04,25755.18,25471.69,25764.45,25471.69,241.51
2017-05-04,25471.69,25266.15,25471.69,25255.52,158.70
2017-04-04,25266.15,25273.03,25339.7,25243.18,180.12
2017-03-04,25273.03,25516.34,25555.73,25251.19,97.69
2017-03-31,25516.34,25533.82,25561.99,25444.13,377.51
2017-03-30,25533.82,25267.68,25533.82,25212.17,294.18
2017-03-29,25267.68,25406.72,25415.22,25214.59,521.66
2017-03-28,25406.72,25485.17,25514.97,25303.19,191.95
2017-03-27,25485.17,25454.93,25497.56,25406.27,557.06
2017-03-24,25454.93,25512.69,25516.94,25380.58,142.00
2017-03-23,25514.03,25514.09,25558.33,25453.07,115.11
2017-03-22,25514.09,25558.57,25561.25,25495.57,198.84
2017-03-21,25558.57,25671.55,25680.63,25484.9,153.72
2017-03-20,25671.55,25653.16,25671.55,25549.65,495.24
2017-03-17,25653.16,25418.08,25678.51,25408.44,151.38
2017-03-16,25418.08,25301.23,25469.06,25278.87,279.95
2017-03-15,25301.23,25284.56,25315.56,25235.94,233.78
2017-03-14,25284.56,25136.63,25284.56,25041.41,227.76
2017-03-13,25136.63,25238.01,25238.85,25062.25,135.40
2017-10-03,25238.01,25170.36,25543.4,25167.17,245.39
2017-09-03,25170.36,24986.02,25292.47,24877.2,215.91
2017-08-03,24986.02,25129.27,25169.1,24932.24,218.72
2017-07-03,25129.27,24581.99,25129.27,24547.37,215.36
2017-06-03,24581.99,25012.08,25136.1,24568.07,128.16
2017-03-03,25012.08,24829.59,25037.4,24829.59,274.17
2017-02-03,24829.59,25183.1,25204.97,24762.07,186.00
2017-01-03,25183.1,25329.08,25351.8,25183.1,228.02
2017-02-28,25329.08,25373.42,25402.89,25286.61,444.50
2017-02-27,25373.42,25250.37,25382.73,25218.23,254.75
2017-02-24,25250.37,25409.06,25417.1,25223.02,259.31
2017-02-23,25409.06,25249.74,25409.06,25204.33,146.71
2017-02-22,25249.74,25251.63,25263.49,25181.34,118.46
2017-02-21,25251.63,25249.49,25323.81,25181.86,125.15
2017-02-20,25249.49,25164.91,25273.94,25128.57,103.36
2017-02-17,25164.91,25055.29,25188.29,25025.87,480.00
2017-02-16,25055.29,25130.26,25171.26,25041.74,144.39
2017-02-15,25130.26,25032.17,25130.26,24962.19,161.84
2017-02-14,25032.17,25244.29,25246.17,25000.95,144.89
2017-02-13,25244.65,25340.02,25475.13,25232.94,141.91
2017-10-02,25340.02,25322.3,25350.03,25204.41,201.73
2017-09-02,25322.3,25460.45,25472.15,25257.02,142.83
2017-08-02,25460.45,25446.66,25511.1,25424.96,347.82
2017-07-02,25446.66,25587.09,25595.97,25380.4,207.18
2017-06-02,25587.09,25802.54,25812.09,25575.2,152.36
2017-03-02,25802.54,25936.24,26084.39,25790.59,144.47
2017-02-02,25936.24,25903.55,25936.24,25750.45,151.50
2017-01-02,25903.55,26036.24,26084.25,25800.68,246.36
2017-01-31,26036.24,26217.18,26244.8,25912.22,205.75
2017-01-30,26217.18,26328.22,26339.35,26191.13,143.52
2017-01-27,26328.22,26289.95,26361.45,26277.08,237.79
2017-01-26,26289.95,26240.45,26295.29,26211.25,146.49
2017-01-25,26240.45,26217.54,26248.36,26214.85,189.99
2017-01-24,26217.54,26231.37,26296.54,26122.99,187.70
2017-01-23,26231.37,26223.54,26231.37,26107.29,228.59
2017-01-20,26223.54,26201.6,26228.41,26160.76,203.19
2017-01-19,26201.6,26245.34,26246.42,26168.49,196.46
2017-01-18,26245.34,26278.2,26308.87,26236.0,394.82
2017-01-17,26278.2,26373.83,26375.68,26271.52,371.87
2017-01-16,26373.83,26325.93,26378.56,26325.93,174.00
2017-01-13,26325.93,26330.15,26350.33,26278.04,148.57
2017-12-01,26330.39,26385.8,26414.92,26305.65,179.33
2017-11-01,26385.8,26346.24,26411.21,26325.21,197.45
2017-10-01,26346.24,26580.22,26628.85,26338.81,279.34
2017-09-01,26580.22,26251.39,26580.22,26244.67,209.02
2017-06-01,26251.39,26212.09,26285.49,26203.89,210.21
2017-05-01,26212.09,26495.04,26623.98,26212.09,137.69
2017-04-01,26495.04,26616.89,26648.35,26492.45,62.09
2017-03-01,26616.89,26874.62,26874.62,26574.27,106.43
2016-12-30,26874.62,26782.93,26874.62,26704.01,106.30
2016-12-29,26782.93,26688.25,26790.54,26648.64,116.89
2016-12-28,26688.25,26488.95,26701.53,26488.95,130.64
2016-12-23,26486.02,26464.82,26642.26,26431.77,138.91
2016-12-22,26464.82,26418.11,26490.12,26415.92,188.68
2016-12-21,26418.11,26529.94,26529.94,26395.79,421.18
2016-12-20,26540.87,26586.56,26602.42,26509.7,248.71
2016-12-19,26586.56,26707.1,26707.1,26543.01,262.90
2016-12-16,26707.1,26559.01,26722.77,26413.42,874.34
2016-12-15,26559.01,26407.64,26578.78,26363.99,199.98
2016-12-14,26407.64,26071.16,26407.64,26068.56,205.33
2016-12-13,26071.16,25817.69,26071.21,25817.69,376.70
2016-09-12,25817.69,25739.18,25817.69,25684.15,108.52
2016-08-12,25739.18,25673.8,25809.18,25638.37,166.00
2016-07-12,25673.8,25671.23,25746.46,25669.87,255.73
2016-06-12,25671.23,25743.03,25807.65,25664.94,189.40
2016-05-12,25743.03,25740.83,25845.35,25706.17,175.05
2016-02-12,25740.83,25265.08,25926.12,25154.17,576.38
2016-01-12,25265.08,25241.63,25267.75,25212.02,773.87
2016-11-30,25241.63,25233.42,25362.12,25198.36,414.13
2016-11-29,25233.42,25318.41,25318.41,25188.2,511.58
2016-11-28,25318.41,25330.87,25358.67,25273.71,202.43
2016-11-25,25333.39,25490.7,25501.92,25312.28,144.16
2016-11-24,25490.7,25517.0,25523.13,25465.67,97.14
2016-11-23,25517.0,25461.34,25541.06,25427.04,165.72
2016-11-22,25462.28,25499.0,25499.0,25426.12,120.93
2016-11-21,25505.91,25537.54,25537.77,25486.53,112.44
2016-11-18,25537.54,25599.79,25609.33,25527.83,165.58
2016-11-17,25599.79,25653.14,25661.4,25595.39,161.59
2016-11-16,25653.14,25857.06,25857.86,25632.09,145.74
2016-11-15,25857.06,25986.81,26027.55,25795.52,189.73
2016-11-14,25986.81,26170.88,26239.39,25973.27,160.91
2016-11-11,26170.88,26221.75,26278.62,26137.33,199.92
2016-10-11,26221.75,26173.69,26327.35,26142.94,137.64
2016-09-11,26173.69,26364.27,26371.37,26083.76,146.11
2016-08-11,26364.27,26884.58,26887.88,26331.97,189.01
2016-07-11,26887.54,26981.6,26982.08,26872.46,115.04
